"","Sex","Financial_Risk_Willingness","Income_from_Wages","Owns_Treasury_Bond_Funds","Owns_Stocks","Owns_Stock_Funds","Owns_Combination_Funds","TMV_Treasury_Bond_Funds","TMV_Stocks","TMV_Stock_Funds","TMV_Combination_Funds","TMV_Investments","Percent_Treasury_Bond_Funds","Percent_Combination_Funds","Percent_Stock_Funds","Percent_Stocks","Income_Bracket","Risk_Aversion"
"2031","Male",7,0,"No","Yes","Yes","No",0,1500000,100000,0,1600000,0,0,6.25,93.75,"$0 - $9,274","Risk Neutral"
"2032","Male",7,0,"No","Yes","Yes","No",0,1500000,100000,0,1600000,0,0,6.25,93.75,"$0 - $9,274","Risk Neutral"
"2033","Male",8,185000,"No","Yes","No","No",0,45000,0,0,45000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"2034","Male",8,185000,"No","Yes","No","No",0,45000,0,0,45000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"2035","Male",8,185000,"No","Yes","No","No",0,45000,0,0,45000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"2036","Male",8,185000,"No","Yes","No","No",0,45000,0,0,45000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"2037","Male",8,185000,"No","Yes","No","No",0,45000,0,0,45000,0,0,0,100,"$91,150 - $190,149","Somewhat Risk Tolerant"
"2038","Male",2,225000,"No","Yes","Yes","No",0,75000,150000,0,225000,0,0,66.6666666666667,33.3333333333333,"$190,150 - $413,349","Very Risk Averse"
"2039","Male",2,226000,"No","Yes","Yes","No",0,75000,150000,0,225000,0,0,66.6666666666667,33.3333333333333,"$190,150 - $413,349","Very Risk Averse"
"2040","Male",2,225000,"No","Yes","Yes","No",0,75000,150000,0,225000,0,0,66.6666666666667,33.3333333333333,"$190,150 - $413,349","Very Risk Averse"
"2041","Male",2,225000,"No","Yes","Yes","No",0,75000,150000,0,225000,0,0,66.6666666666667,33.3333333333333,"$190,150 - $413,349","Very Risk Averse"
"2042","Male",2,225000,"No","Yes","Yes","No",0,75000,150000,0,225000,0,0,66.6666666666667,33.3333333333333,"$190,150 - $413,349","Very Risk Averse"
"2043","Male",4,15000,"No","Yes","No","No",0,23000,0,0,23000,0,0,0,100,"$9,275 - $37,649","Somewhat Risk Averse"
"2044","Male",4,27000,"No","Yes","Yes","No",0,52000,175000,0,227000,0,0,77.0925110132159,22.9074889867841,"$9,275 - $37,649","Somewhat Risk Averse"
"2045","Male",4,7200,"No","Yes","No","No",0,12000,0,0,12000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"2046","Male",4,38000,"No","Yes","Yes","Yes",0,50000,27000,78000,155000,0,50.3225806451613,17.4193548387097,32.258064516129,"$37,650 - $91,149","Somewhat Risk Averse"
"2047","Male",4,66000,"No","Yes","No","No",0,72000,0,0,72000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Averse"
"2048","Male",7,5500,"No","Yes","No","No",0,1400,0,0,1400,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2049","Male",7,5500,"No","Yes","No","No",0,1400,0,0,1400,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2050","Male",7,5500,"No","Yes","No","No",0,1400,0,0,1400,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2051","Male",7,5500,"No","Yes","No","No",0,1400,0,0,1400,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2052","Male",7,5500,"No","Yes","No","No",0,1400,0,0,1400,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2053","Male",5,38000,"No","Yes","No","No",0,4000,0,0,4000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2054","Male",5,38000,"No","Yes","No","No",0,3800,0,0,3800,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2055","Male",5,38000,"No","Yes","No","No",0,2800,0,0,2800,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2056","Male",5,38000,"No","Yes","No","No",0,2800,0,0,2800,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2057","Male",5,38000,"No","Yes","No","No",0,2800,0,0,2800,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2058","Male",3,51000,"No","Yes","No","No",0,80000,0,0,80000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Averse"
"2059","Male",3,51000,"No","Yes","No","No",0,80000,0,0,80000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Averse"
"2060","Male",3,51000,"No","Yes","No","No",0,80000,0,0,80000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Averse"
"2061","Male",3,51000,"No","Yes","No","No",0,80000,0,0,80000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Averse"
"2062","Male",3,51000,"No","Yes","No","No",0,80000,0,0,80000,0,0,0,100,"$37,650 - $91,149","Somewhat Risk Averse"
"2063","Male",8,800,"No","Yes","No","No",0,5500,0,0,5500,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"2064","Male",8,800,"No","Yes","No","No",0,5500,0,0,5500,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"2065","Male",8,800,"No","Yes","No","No",0,5500,0,0,5500,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"2066","Male",8,800,"No","Yes","No","No",0,5500,0,0,5500,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"2067","Male",8,800,"No","Yes","No","No",0,5500,0,0,5500,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"2068","Male",8,247000,"No","Yes","Yes","No",0,100000,1950000,0,2050000,0,0,95.1219512195122,4.8780487804878,"$190,150 - $413,349","Somewhat Risk Tolerant"
"2069","Male",8,233000,"No","Yes","Yes","No",0,100000,2000000,0,2100000,0,0,95.2380952380952,4.76190476190476,"$190,150 - $413,349","Somewhat Risk Tolerant"
"2070","Male",8,250000,"No","Yes","Yes","No",0,100000,2000000,0,2100000,0,0,95.2380952380952,4.76190476190476,"$190,150 - $413,349","Somewhat Risk Tolerant"
"2071","Male",8,275000,"No","Yes","Yes","No",0,100000,1950000,0,2050000,0,0,95.1219512195122,4.8780487804878,"$190,150 - $413,349","Somewhat Risk Tolerant"
"2072","Male",8,233000,"No","Yes","Yes","No",0,100000,1940000,0,2040000,0,0,95.0980392156863,4.90196078431373,"$190,150 - $413,349","Somewhat Risk Tolerant"
"2073","Male",8,0,"No","Yes","No","No",0,700000,0,0,700000,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"2074","Male",8,0,"No","Yes","No","No",0,700000,0,0,700000,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"2075","Male",8,0,"No","Yes","No","No",0,700000,0,0,700000,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"2076","Male",8,0,"No","Yes","No","No",0,700000,0,0,700000,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"2077","Male",8,0,"No","Yes","No","No",0,700000,0,0,700000,0,0,0,100,"$0 - $9,274","Somewhat Risk Tolerant"
"2078","Male",7,0,"No","Yes","Yes","No",0,13000,49000,0,62000,0,0,79.0322580645161,20.9677419354839,"$0 - $9,274","Risk Neutral"
"2079","Male",7,0,"No","Yes","No","No",0,15000,0,0,15000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2080","Male",7,0,"No","Yes","No","No",0,11000,0,0,11000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2081","Male",7,0,"No","Yes","No","No",0,19000,0,0,19000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2082","Male",7,0,"No","Yes","No","No",0,12000,0,0,12000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2083","Male",3,1030000,"No","Yes","Yes","No",0,550000,9170000,0,9720000,0,0,94.3415637860082,5.65843621399177,"$415,050 or More","Somewhat Risk Averse"
"2084","Male",3,1060000,"No","Yes","Yes","No",0,550000,9040000,0,9590000,0,0,94.2648592283629,5.73514077163712,"$415,050 or More","Somewhat Risk Averse"
"2085","Male",3,1000000,"No","Yes","Yes","No",0,550000,9120000,0,9670000,0,0,94.3123061013444,5.68769389865564,"$415,050 or More","Somewhat Risk Averse"
"2086","Male",3,1020000,"No","Yes","Yes","No",0,550000,8960000,0,9510000,0,0,94.2166140904311,5.78338590956888,"$415,050 or More","Somewhat Risk Averse"
"2087","Male",3,1060000,"No","Yes","Yes","No",0,620000,9000000,0,9620000,0,0,93.5550935550936,6.44490644490645,"$415,050 or More","Somewhat Risk Averse"
"2088","Male",6,60000,"No","Yes","No","No",0,400,0,0,400,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2089","Male",6,60000,"No","Yes","No","No",0,400,0,0,400,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2090","Male",6,60000,"No","Yes","No","No",0,400,0,0,400,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2091","Male",6,60000,"No","Yes","No","No",0,400,0,0,400,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2092","Male",6,60000,"No","Yes","No","No",0,400,0,0,400,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2093","Male",6,60000,"No","No","Yes","No",0,0,3000,0,3000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"2094","Male",6,60000,"No","No","Yes","No",0,0,3000,0,3000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"2095","Male",6,60000,"No","No","Yes","No",0,0,3000,0,3000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"2096","Male",6,60000,"No","No","Yes","No",0,0,3000,0,3000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"2097","Male",6,60000,"No","No","Yes","No",0,0,3000,0,3000,0,0,100,0,"$37,650 - $91,149","Risk Neutral"
"2098","Male",6,150000,"No","Yes","No","No",0,60000,0,0,60000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2099","Male",6,150000,"No","Yes","No","No",0,60000,0,0,60000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2100","Male",6,150000,"No","Yes","No","No",0,60000,0,0,60000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2101","Male",6,150000,"No","Yes","No","No",0,60000,0,0,60000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2102","Male",6,150000,"No","Yes","No","No",0,60000,0,0,60000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2103","Male",10,100000,"No","Yes","Yes","No",0,100000,100000,0,200000,0,0,50,50,"$91,150 - $190,149","Very Risk Tolerant"
"2104","Male",10,100000,"No","Yes","Yes","No",0,100000,100000,0,200000,0,0,50,50,"$91,150 - $190,149","Very Risk Tolerant"
"2105","Male",10,100000,"No","Yes","Yes","No",0,100000,100000,0,200000,0,0,50,50,"$91,150 - $190,149","Very Risk Tolerant"
"2106","Male",10,100000,"No","Yes","Yes","No",0,100000,100000,0,200000,0,0,50,50,"$91,150 - $190,149","Very Risk Tolerant"
"2107","Male",10,100000,"No","Yes","Yes","No",0,100000,100000,0,200000,0,0,50,50,"$91,150 - $190,149","Very Risk Tolerant"
"2108","Female",5,200000,"No","Yes","No","No",0,47000,0,0,47000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"2109","Female",5,255000,"No","Yes","No","No",0,33000,0,0,33000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"2110","Female",5,192000,"No","Yes","No","No",0,28000,0,0,28000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"2111","Female",5,193000,"No","Yes","No","No",0,47000,0,0,47000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"2112","Female",5,214000,"No","Yes","No","No",0,40000,0,0,40000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"2113","Male",2,13000,"No","Yes","No","No",0,1700,0,0,1700,0,0,0,100,"$9,275 - $37,649","Very Risk Averse"
"2114","Male",2,12000,"No","Yes","No","No",0,5400,0,0,5400,0,0,0,100,"$9,275 - $37,649","Very Risk Averse"
"2115","Male",2,13000,"No","Yes","No","No",0,5000,0,0,5000,0,0,0,100,"$9,275 - $37,649","Very Risk Averse"
"2116","Male",2,12000,"No","Yes","No","No",0,1600,0,0,1600,0,0,0,100,"$9,275 - $37,649","Very Risk Averse"
"2117","Male",2,12000,"No","Yes","No","No",0,2600,0,0,2600,0,0,0,100,"$9,275 - $37,649","Very Risk Averse"
"2118","Male",6,99000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2119","Male",6,111000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2120","Male",6,115000,"No","Yes","No","No",0,25000,0,0,25000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2121","Male",6,112000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2122","Male",6,107000,"No","Yes","No","No",0,20000,0,0,20000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2123","Male",6,225000,"No","Yes","Yes","No",0,10000,3870000,0,3880000,0,0,99.7422680412371,0.257731958762887,"$190,150 - $413,349","Risk Neutral"
"2124","Male",6,215000,"No","Yes","Yes","No",0,10000,1930000,0,1940000,0,0,99.4845360824742,0.515463917525773,"$190,150 - $413,349","Risk Neutral"
"2125","Male",6,108000,"No","Yes","Yes","No",0,10000,2250000,0,2260000,0,0,99.5575221238938,0.442477876106195,"$91,150 - $190,149","Risk Neutral"
"2126","Male",6,183000,"No","Yes","Yes","No",0,10000,1210000,0,1220000,0,0,99.1803278688525,0.819672131147541,"$91,150 - $190,149","Risk Neutral"
"2127","Male",6,130000,"No","Yes","Yes","No",0,10000,2710000,0,2720000,0,0,99.6323529411765,0.367647058823529,"$91,150 - $190,149","Risk Neutral"
"2128","Male",9,0,"No","Yes","Yes","No",0,250000,2500000,0,2750000,0,0,90.9090909090909,9.09090909090909,"$0 - $9,274","Somewhat Risk Tolerant"
"2129","Male",9,0,"No","Yes","Yes","No",0,250000,2500000,0,2750000,0,0,90.9090909090909,9.09090909090909,"$0 - $9,274","Somewhat Risk Tolerant"
"2130","Male",9,0,"No","Yes","Yes","No",0,250000,2500000,0,2750000,0,0,90.9090909090909,9.09090909090909,"$0 - $9,274","Somewhat Risk Tolerant"
"2131","Male",9,0,"No","Yes","Yes","No",0,250000,2500000,0,2750000,0,0,90.9090909090909,9.09090909090909,"$0 - $9,274","Somewhat Risk Tolerant"
"2132","Male",9,0,"No","Yes","Yes","No",0,250000,2500000,0,2750000,0,0,90.9090909090909,9.09090909090909,"$0 - $9,274","Somewhat Risk Tolerant"
"2133","Female",7,0,"No","No","Yes","No",0,0,900000,0,900000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"2134","Female",7,0,"No","No","Yes","No",0,0,900000,0,900000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"2135","Female",7,0,"No","No","Yes","No",0,0,900000,0,900000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"2136","Female",7,0,"No","No","Yes","No",0,0,900000,0,900000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"2137","Female",7,0,"No","No","Yes","No",0,0,900000,0,900000,0,0,100,0,"$0 - $9,274","Risk Neutral"
"2138","Male",5,117000,"No","Yes","No","No",0,18000,0,0,18000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2139","Male",5,148000,"No","Yes","No","No",0,18000,0,0,18000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2140","Male",5,124000,"No","Yes","No","No",0,18000,0,0,18000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2141","Male",5,121000,"No","Yes","No","No",0,19000,0,0,19000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2142","Male",5,128000,"No","Yes","No","No",0,18000,0,0,18000,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2143","Male",8,0,"Yes","No","Yes","No",13280000,0,72870000,0,86150000,15.4149738827626,0,84.5850261172374,0,"$0 - $9,274","Somewhat Risk Tolerant"
"2144","Male",8,0,"Yes","No","Yes","No",14720000,0,61520000,0,76240000,19.3074501573977,0,80.6925498426023,0,"$0 - $9,274","Somewhat Risk Tolerant"
"2145","Male",8,0,"Yes","No","Yes","No",13320000,0,63240000,0,76560000,17.3981191222571,0,82.601880877743,0,"$0 - $9,274","Somewhat Risk Tolerant"
"2146","Male",8,0,"Yes","No","Yes","No",14010000,0,71250000,0,85260000,16.4320900774103,0,83.5679099225897,0,"$0 - $9,274","Somewhat Risk Tolerant"
"2147","Male",8,0,"Yes","No","Yes","No",16600000,0,67090000,0,83690000,19.8351057474011,0,80.1648942525989,0,"$0 - $9,274","Somewhat Risk Tolerant"
"2148","Male",9,139000,"Yes","No","Yes","No",170,0,1000,0,1170,14.5299145299145,0,85.4700854700855,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"2149","Male",9,138000,"Yes","No","Yes","No",170,0,1000,0,1170,14.5299145299145,0,85.4700854700855,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"2150","Male",9,138000,"Yes","No","Yes","No",170,0,1100,0,1270,13.3858267716535,0,86.6141732283465,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"2151","Male",9,138000,"Yes","No","Yes","No",170,0,1100,0,1270,13.3858267716535,0,86.6141732283465,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"2152","Male",9,139000,"Yes","No","Yes","No",170,0,1100,0,1270,13.3858267716535,0,86.6141732283465,0,"$91,150 - $190,149","Somewhat Risk Tolerant"
"2153","Male",7,240000,"No","Yes","Yes","No",0,105000,1100000,0,1205000,0,0,91.2863070539419,8.71369294605809,"$190,150 - $413,349","Risk Neutral"
"2154","Male",7,240000,"No","Yes","Yes","No",0,105000,1100000,0,1205000,0,0,91.2863070539419,8.71369294605809,"$190,150 - $413,349","Risk Neutral"
"2155","Male",7,240000,"No","Yes","Yes","No",0,105000,1100000,0,1205000,0,0,91.2863070539419,8.71369294605809,"$190,150 - $413,349","Risk Neutral"
"2156","Male",7,240000,"No","Yes","Yes","No",0,105000,1100000,0,1205000,0,0,91.2863070539419,8.71369294605809,"$190,150 - $413,349","Risk Neutral"
"2157","Male",7,240000,"No","Yes","Yes","No",0,105000,1100000,0,1205000,0,0,91.2863070539419,8.71369294605809,"$190,150 - $413,349","Risk Neutral"
"2158","Male",7,0,"No","Yes","No","No",0,750000,0,0,750000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2159","Male",7,0,"No","Yes","No","No",0,750000,0,0,750000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2160","Male",7,0,"No","Yes","No","No",0,750000,0,0,750000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2161","Male",7,0,"No","Yes","No","No",0,750000,0,0,750000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2162","Male",7,0,"No","Yes","No","No",0,750000,0,0,750000,0,0,0,100,"$0 - $9,274","Risk Neutral"
"2163","Male",4,0,"No","Yes","No","No",0,2000000,0,0,2000000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"2164","Male",4,0,"No","Yes","No","No",0,2000000,0,0,2000000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"2165","Male",4,0,"No","Yes","No","No",0,2000000,0,0,2000000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"2166","Male",4,0,"No","Yes","No","No",0,2000000,0,0,2000000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"2167","Male",4,0,"No","Yes","No","No",0,2000000,0,0,2000000,0,0,0,100,"$0 - $9,274","Somewhat Risk Averse"
"2168","Male",5,425000,"No","Yes","Yes","No",0,30000,40000,0,70000,0,0,57.1428571428571,42.8571428571429,"$415,050 or More","Risk Neutral"
"2169","Male",5,425000,"No","Yes","Yes","No",0,30000,40000,0,70000,0,0,57.1428571428571,42.8571428571429,"$415,050 or More","Risk Neutral"
"2170","Male",5,425000,"No","Yes","Yes","No",0,30000,40000,0,70000,0,0,57.1428571428571,42.8571428571429,"$415,050 or More","Risk Neutral"
"2171","Male",5,425000,"No","Yes","Yes","No",0,30000,40000,0,70000,0,0,57.1428571428571,42.8571428571429,"$415,050 or More","Risk Neutral"
"2172","Male",5,425000,"No","Yes","Yes","No",0,30000,40000,0,70000,0,0,57.1428571428571,42.8571428571429,"$415,050 or More","Risk Neutral"
"2173","Male",5,71000,"Yes","No","Yes","Yes",30000,0,25000,33000,88000,34.0909090909091,37.5,28.4090909090909,0,"$37,650 - $91,149","Risk Neutral"
"2174","Male",5,53000,"Yes","No","Yes","Yes",26000,0,45000,27000,98000,26.530612244898,27.5510204081633,45.9183673469388,0,"$37,650 - $91,149","Risk Neutral"
"2175","Male",5,73000,"Yes","No","Yes","Yes",50000,0,44000,50000,144000,34.7222222222222,34.7222222222222,30.5555555555556,0,"$37,650 - $91,149","Risk Neutral"
"2176","Male",5,54000,"Yes","No","Yes","Yes",47000,0,31000,25000,103000,45.6310679611651,24.2718446601942,30.0970873786408,0,"$37,650 - $91,149","Risk Neutral"
"2177","Male",5,72000,"Yes","No","Yes","Yes",28000,0,46000,26000,100000,28,26,46,0,"$37,650 - $91,149","Risk Neutral"
"2178","Male",6,133000,"No","Yes","Yes","No",0,400000,1800000,0,2200000,0,0,81.8181818181818,18.1818181818182,"$91,150 - $190,149","Risk Neutral"
"2179","Male",6,115000,"No","Yes","Yes","No",0,250000,1840000,0,2090000,0,0,88.0382775119617,11.9617224880383,"$91,150 - $190,149","Risk Neutral"
"2180","Male",6,107000,"No","Yes","Yes","No",0,150000,1790000,0,1940000,0,0,92.2680412371134,7.7319587628866,"$91,150 - $190,149","Risk Neutral"
"2181","Male",6,133000,"No","Yes","Yes","No",0,520000,1830000,0,2350000,0,0,77.8723404255319,22.1276595744681,"$91,150 - $190,149","Risk Neutral"
"2182","Male",6,133000,"No","Yes","Yes","No",0,600000,1870000,0,2470000,0,0,75.7085020242915,24.2914979757085,"$91,150 - $190,149","Risk Neutral"
"2183","Female",7,300000,"No","Yes","No","No",0,37000,0,0,37000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"2184","Female",7,318000,"No","Yes","No","No",0,38000,0,0,38000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"2185","Female",7,348000,"No","Yes","No","No",0,38000,0,0,38000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"2186","Female",7,310000,"No","Yes","No","No",0,37000,0,0,37000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"2187","Female",7,251000,"No","Yes","No","No",0,37000,0,0,37000,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"2188","Female",8,400000,"Yes","Yes","Yes","Yes",324000,1500000,10740000,7520000,20084000,1.61322445727943,37.4427404899422,53.4754033061143,7.46863174666401,"$190,150 - $413,349","Somewhat Risk Tolerant"
"2189","Female",8,400000,"No","Yes","Yes","Yes",0,2000000,12970000,12600000,27570000,0,45.7018498367791,47.0438882843671,7.25426187885383,"$190,150 - $413,349","Somewhat Risk Tolerant"
"2190","Female",8,400000,"No","No","Yes","Yes",0,0,11080000,7600000,18680000,0,40.6852248394004,59.3147751605996,0,"$190,150 - $413,349","Somewhat Risk Tolerant"
"2191","Female",8,400000,"No","Yes","Yes","Yes",0,18000000,7580000,7660000,33240000,0,23.0445246690734,22.8038507821901,54.1516245487365,"$190,150 - $413,349","Somewhat Risk Tolerant"
"2192","Female",8,400000,"Yes","No","Yes","Yes",239000,0,6220000,9550000,16009000,1.49291023799113,59.6539446561309,38.8531451058779,0,"$190,150 - $413,349","Somewhat Risk Tolerant"
"2193","Female",7,134000,"No","Yes","No","No",0,800,0,0,800,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2194","Female",7,195000,"No","Yes","No","No",0,800,0,0,800,0,0,0,100,"$190,150 - $413,349","Risk Neutral"
"2195","Female",7,156000,"No","Yes","No","No",0,800,0,0,800,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2196","Female",7,105000,"No","Yes","No","No",0,800,0,0,800,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2197","Female",7,122000,"No","Yes","No","No",0,800,0,0,800,0,0,0,100,"$91,150 - $190,149","Risk Neutral"
"2198","Female",6,72000,"No","Yes","No","No",0,30000,0,0,30000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2199","Female",6,72000,"No","Yes","No","No",0,30000,0,0,30000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2200","Female",6,72000,"No","Yes","No","No",0,30000,0,0,30000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2201","Female",6,72000,"No","Yes","No","No",0,30000,0,0,30000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2202","Female",6,72000,"No","Yes","No","No",0,30000,0,0,30000,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2203","Female",7,75000,"No","Yes","No","No",0,400,0,0,400,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
"2204","Female",7,75000,"No","Yes","No","No",0,400,0,0,400,0,0,0,100,"$37,650 - $91,149","Risk Neutral"
